project,bug_id,file_name,line_no,rank_best_trace,tie_size_trace,rank_best_slice,tie_size_slice,unanswerable_reason,nearest_line_diff_trace,diff_best_trace,diff_tie_trace,diff_reason_trace,nearest_line_diff_slice,diff_best_slice,diff_tie_slice,diff_reason_slice
Lang,13b,SerializationUtils.java,269,None,None,None,None,dead_code_never_executed,-1,1,5,succeed,None,None,None,project_test_scenario
Lang,1b,NumberUtils.java,466,9,7,1,90,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,1b,NumberUtils.java,468,1,6,1,90,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,1b,NumberUtils.java,471,1,6,1,90,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,15b,TypeUtils.java,219,395,15,28,97,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,15b,TypeUtils.java,220,395,15,28,97,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,15b,TypeUtils.java,221,395,15,28,97,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,15b,TypeUtils.java,675,178,8,3,18,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,17b,CharSequenceTranslator.java,83,116,8,1,35,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,17b,CharSequenceTranslator.java,86,116,8,1,35,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,17b,CharSequenceTranslator.java,90,None,None,None,None,live_line_never_executed,-2,100,11,succeed,-2,1,35,succeed
Lang,17b,CharSequenceTranslator.java,94,125,554,None,None,,0,already_found,already_found,succeed,-6,1,35,succeed
Lang,17b,CharSequenceTranslator.java,96,None,None,None,None,live_line_never_executed,-1,125,554,succeed,6,1,35,succeed
Lang,17b,CharSequenceTranslator.java,97,125,554,None,None,,0,already_found,already_found,succeed,5,1,35,succeed
Lang,17b,CharSequenceTranslator.java,98,None,None,None,None,live_line_never_executed,-1,125,554,succeed,4,1,35,succeed
Lang,17b,CharSequenceTranslator.java,99,None,None,None,None,live_line_never_executed,1,125,554,succeed,3,1,35,succeed
Lang,17b,CharSequenceTranslator.java,100,125,554,None,None,,0,already_found,already_found,succeed,2,1,35,succeed
Lang,17b,CharSequenceTranslator.java,102,116,8,1,35,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,18b,FastDateFormat.java,494,None,None,None,None,,-1,1,10,succeed,1,1,120,succeed
Lang,18b,FastDateFormat.java,496,143,7,1,120,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,18b,FastDateFormat.java,498,36,12,None,None,,0,already_found,already_found,succeed,-2,1,120,succeed
Lang,19b,NumericEntityUnescaper.java,40,7,2,None,None,,0,already_found,already_found,succeed,-9,1,2,succeed
Lang,19b,NumericEntityUnescaper.java,45,10,7,None,None,,0,already_found,already_found,succeed,-14,1,2,succeed
Lang,19b,NumericEntityUnescaper.java,54,10,7,None,None,,0,already_found,already_found,succeed,-23,1,2,succeed
Lang,19b,NumericEntityUnescaper.java,80,26,608,None,None,,0,already_found,already_found,succeed,-49,1,2,succeed
JacksonCore,25b,ReaderBasedJsonParser.java,1963,1,13,None,None,,0,already_found,already_found,succeed,36,185,1750,succeed
Lang,21b,DateUtils.java,262,1,2,None,None,,0,already_found,already_found,succeed,-20,1,14,succeed
Lang,7b,NumberUtils.java,452,151,34,1,82,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,7b,NumberUtils.java,453,7,144,None,None,,0,already_found,already_found,succeed,-1,1,82,succeed
Lang,7b,NumberUtils.java,454,None,None,None,None,live_line_never_executed,-1,7,144,succeed,1,1,82,succeed
Lang,7b,NumberUtils.java,721,None,None,None,None,dead_code_never_executed,-2,215,735,succeed,4,1,82,succeed
Lang,7b,NumberUtils.java,725,151,34,1,82,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,23b,ExtendedMessageFormat.java,73,None,None,None,None,dead_code_never_executed,18,125,139,succeed,None,None,None,project_test_scenario
Lang,23b,ExtendedMessageFormat.java,263,None,None,None,None,dead_code_never_executed,14,1,116,succeed,None,None,None,project_test_scenario
Lang,23b,ExtendedMessageFormat.java,269,None,None,None,None,dead_code_never_executed,8,1,116,succeed,None,None,None,project_test_scenario
Lang,24b,NumberUtils.java,1413,1,65,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,16b,NumberUtils.java,458,24,29,1,51,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,25b,EntityArrays.java,64,None,None,None,None,,-33,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,65,None,None,None,None,,-34,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,66,None,None,None,None,,-35,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,67,None,None,None,None,,-36,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,68,None,None,None,None,,-37,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,69,None,None,None,None,,-38,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,70,None,None,None,None,,-39,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,71,None,None,None,None,,-40,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,72,None,None,None,None,,-41,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,73,None,None,None,None,,-42,2,15,succeed,None,None,None,pipeline_gap
Lang,25b,EntityArrays.java,74,None,None,None,None,live_line_never_executed,-43,2,15,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,75,None,None,None,None,live_line_never_executed,-44,2,15,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,76,None,None,None,None,live_line_never_executed,-45,2,15,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,77,None,None,None,None,live_line_never_executed,-46,2,15,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,78,None,None,None,None,live_line_never_executed,-47,2,15,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,79,None,None,None,None,live_line_never_executed,-48,2,15,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,80,None,None,None,None,live_line_never_executed,-49,2,15,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,81,None,None,None,None,live_line_never_executed,49,17,604,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,82,None,None,None,None,live_line_never_executed,48,17,604,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,83,None,None,None,None,live_line_never_executed,47,17,604,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,84,None,None,None,None,live_line_never_executed,46,17,604,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,85,None,None,None,None,live_line_never_executed,45,17,604,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,86,None,None,None,None,live_line_never_executed,44,17,604,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,87,None,None,None,None,live_line_never_executed,43,17,604,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,88,None,None,None,None,live_line_never_executed,42,17,604,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,89,None,None,None,None,live_line_never_executed,41,17,604,succeed,None,None,None,project_test_scenario
Lang,25b,EntityArrays.java,90,None,None,None,None,live_line_never_executed,40,17,604,succeed,None,None,None,project_test_scenario
Lang,26b,FastDateFormat.java,820,5,3,1,16,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,28b,NumericEntityUnescaper.java,63,1,3,1,9,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,28b,NumericEntityUnescaper.java,64,1,3,None,None,,0,already_found,already_found,succeed,-1,1,9,succeed
Lang,27b,NumberUtils.java,479,121,30,1,61,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,27b,NumberUtils.java,489,121,30,None,None,,0,already_found,already_found,succeed,-3,1,61,succeed
JacksonCore,24b,ParserBase.java,869,4,4,None,None,,0,already_found,already_found,succeed,-12,272,1641,succeed
JacksonCore,24b,ParserBase.java,870,4,4,None,None,,0,already_found,already_found,succeed,-13,272,1641,succeed
JacksonCore,24b,ParserBase.java,887,8,3,None,None,,0,already_found,already_found,succeed,29,272,1641,succeed
JacksonCore,24b,ParserMinimalBase.java,565,None,None,None,None,live_line_never_executed,12,12,9,succeed,-347,272,1641,succeed
JacksonCore,24b,ParserMinimalBase.java,570,None,None,None,None,dead_code_never_executed,7,12,9,succeed,-352,272,1641,succeed
JacksonCore,24b,ParserMinimalBase.java,582,12,9,None,None,,0,already_found,already_found,succeed,-364,272,1641,succeed
JacksonCore,24b,ParserMinimalBase.java,587,None,None,None,None,dead_code_never_executed,-5,12,9,succeed,-369,272,1641,succeed
Lang,29b,SystemUtils.java,1672,None,None,None,None,live_line_never_executed,1,1,1,succeed,-26,1,30,succeed
Lang,32b,HashCodeBuilder.java,104,69,1,1,2,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,32b,HashCodeBuilder.java,105,None,None,None,None,live_line_never_executed,-1,69,1,succeed,-1,1,2,succeed
Lang,32b,HashCodeBuilder.java,107,3,51,None,None,,0,already_found,already_found,succeed,-3,1,2,succeed
Lang,32b,HashCodeBuilder.java,108,None,None,None,None,live_line_never_executed,-1,3,51,succeed,-4,1,2,succeed
Lang,32b,HashCodeBuilder.java,109,None,None,None,None,live_line_never_executed,-2,3,51,succeed,-5,1,2,succeed
Lang,32b,HashCodeBuilder.java,152,3,51,3,36,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,32b,HashCodeBuilder.java,522,3,51,3,36,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,32b,HashCodeBuilder.java,538,3,51,3,36,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,33b,ClassUtils.java,910,1,8,1,198,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,34b,ToStringStyle.java,148,53,4,None,None,,0,already_found,already_found,succeed,-41,1,1,succeed
Lang,34b,ToStringStyle.java,164,53,4,None,None,,0,already_found,already_found,succeed,-57,1,1,succeed
Lang,36b,NumberUtils.java,491,31,34,1,61,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,36b,NumberUtils.java,1388,65,76,None,None,,0,already_found,already_found,succeed,-96,1,61,succeed
Lang,35b,ArrayUtils.java,3295,1,2,1,8,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,35b,ArrayUtils.java,3574,None,None,None,None,live_line_never_executed,-39,7,1,succeed,-39,1,8,succeed
Lang,38b,FastDateFormat.java,872,1,4,1,26,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,37b,ArrayUtils.java,2962,1,7,1,7,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,37b,ArrayUtils.java,2963,None,None,None,None,dead_code_never_executed,-1,1,7,succeed,-1,1,7,succeed
Lang,37b,ArrayUtils.java,2964,1,7,1,7,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,40b,StringUtils.java,1048,1,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,41b,ClassUtils.java,191,None,None,None,None,dead_code_never_executed,-3,48,1289,succeed,-3,14,157,succeed
Lang,41b,ClassUtils.java,193,None,None,None,None,dead_code_never_executed,3,41,7,succeed,3,7,4,succeed
Lang,41b,ClassUtils.java,194,None,None,None,None,dead_code_never_executed,2,41,7,succeed,2,7,4,succeed
Lang,41b,ClassUtils.java,195,None,None,None,None,dead_code_never_executed,1,41,7,succeed,1,7,4,succeed
Lang,41b,ClassUtils.java,203,41,7,6,1,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,41b,ClassUtils.java,245,5,5,11,2,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,41b,ClassUtils.java,250,None,None,None,None,dead_code_never_executed,2,5,5,succeed,2,7,4,succeed
Lang,41b,ClassUtils.java,251,None,None,None,None,dead_code_never_executed,1,5,5,succeed,1,7,4,succeed
Lang,42b,Entities.java,828,83,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,42b,Entities.java,831,81,1,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,43b,ExtendedMessageFormat.java,422,1,6,None,None,,0,already_found,already_found,succeed,-18,1,77,succeed
Lang,44b,NumberUtils.java,145,1,20,None,None,,0,already_found,already_found,succeed,346,1,22,succeed
Lang,45b,WordUtils.java,616,None,None,None,None,dead_code_never_executed,2,1,23,succeed,2,1,132,succeed
Lang,46b,StringEscapeUtils.java,86,4,1,1,11,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,46b,StringEscapeUtils.java,102,22,1208,None,None,,0,already_found,already_found,succeed,-16,1,11,succeed
Lang,46b,StringEscapeUtils.java,127,22,1208,None,None,,0,already_found,already_found,succeed,32,1,11,succeed
Lang,46b,StringEscapeUtils.java,143,22,1208,None,None,,0,already_found,already_found,succeed,16,1,11,succeed
Lang,46b,StringEscapeUtils.java,154,None,None,None,None,dead_code_never_executed,1,5,15,succeed,5,1,11,succeed
Lang,46b,StringEscapeUtils.java,160,5,15,1,11,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,46b,StringEscapeUtils.java,178,None,None,None,None,dead_code_never_executed,1,5,15,succeed,4,1,11,succeed
Lang,46b,StringEscapeUtils.java,243,None,None,None,None,,-1,22,1208,succeed,1,1,11,succeed
Lang,46b,StringEscapeUtils.java,245,1,3,1,11,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,31b,StringUtils.java,1446,1,8,1,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,31b,StringUtils.java,1449,1,8,1,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,14b,StringUtils.java,788,1,4,1,1,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,14b,StringUtils.java,789,None,None,None,None,dead_code_never_executed,-1,1,4,succeed,-1,1,1,succeed
Lang,30b,StringUtils.java,1376,13,8,7,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1377,13,8,7,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1380,13,8,7,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1382,13,8,7,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1443,None,None,None,None,live_line_never_executed,1,23,19,succeed,1,34,815,succeed
Lang,30b,StringUtils.java,1455,23,19,13,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1457,73,4137,34,815,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1497,None,None,None,None,live_line_never_executed,1,43,2,succeed,1,33,1,succeed
Lang,30b,StringUtils.java,1533,46,8,22,8,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1534,None,None,None,None,dead_code_never_executed,-1,46,8,succeed,-1,22,8,succeed
Lang,30b,StringUtils.java,1538,46,8,22,8,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1539,46,8,None,None,,0,already_found,already_found,succeed,-1,22,8,succeed
Lang,30b,StringUtils.java,1576,23,19,None,None,,0,already_found,already_found,succeed,1,22,8,succeed
Lang,30b,StringUtils.java,1678,1,8,1,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1679,1,8,1,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,30b,StringUtils.java,1682,1,8,1,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,49b,Fraction.java,466,1,4,6,8,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,50b,FastDateFormat.java,285,47,20,24,34,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,50b,FastDateFormat.java,286,47,20,24,34,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,50b,FastDateFormat.java,289,None,None,None,None,dead_code_never_executed,1,47,20,succeed,1,24,34,succeed
Lang,50b,FastDateFormat.java,292,47,20,24,34,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,50b,FastDateFormat.java,293,6,35,24,34,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,50b,FastDateFormat.java,294,None,None,None,None,dead_code_never_executed,-1,6,35,succeed,-1,24,34,succeed
Lang,50b,FastDateFormat.java,465,6,35,24,34,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,50b,FastDateFormat.java,466,6,35,24,34,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,50b,FastDateFormat.java,468,None,None,None,None,dead_code_never_executed,1,6,35,succeed,1,24,34,succeed
Lang,50b,FastDateFormat.java,471,6,35,24,34,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,50b,FastDateFormat.java,472,6,35,24,34,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,50b,FastDateFormat.java,473,None,None,None,None,dead_code_never_executed,-1,6,35,succeed,-1,24,34,succeed
Lang,52b,StringEscapeUtils.java,221,12,15,1,168,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,20b,StringUtils.java,3298,2,13,1,914,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,20b,StringUtils.java,3383,18,12,1,914,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,54b,LocaleUtils.java,114,2,4,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,55b,StopWatch.java,118,5,4,1,2,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,55b,StopWatch.java,119,5,4,1,2,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,56b,FastDateFormat.java,140,None,None,None,None,dead_code_never_executed,14,152,434,succeed,27,1,15,succeed
Lang,56b,FastDateFormat.java,144,None,None,None,None,dead_code_never_executed,10,152,434,succeed,23,1,15,succeed
Lang,56b,FastDateFormat.java,1022,None,None,None,None,dead_code_never_executed,-14,60,92,succeed,56,16,10,succeed
Lang,57b,LocaleUtils.java,223,1,5,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,53b,DateUtils.java,643,41,484,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,53b,DateUtils.java,645,None,None,None,None,dead_code_never_executed,-1,41,484,succeed,None,None,None,project_test_scenario
Lang,53b,DateUtils.java,652,41,484,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,53b,DateUtils.java,654,None,None,None,None,dead_code_never_executed,-1,41,484,succeed,None,None,None,project_test_scenario
Lang,51b,BooleanUtils.java,662,1,19,1,123,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,60b,StrBuilder.java,1673,1,4,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,60b,StrBuilder.java,1730,58,1267,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,58b,NumberUtils.java,450,None,None,None,None,,-1,3,18,succeed,230,1,139,succeed
Lang,62b,Entities.java,850,91,339,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,62b,Entities.java,912,91,339,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,62b,Entities.java,916,91,339,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,62b,Entities.java,925,91,339,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,305,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,306,1,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,318,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,319,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,320,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,321,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,322,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,323,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,324,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,432,None,None,None,None,dead_code_never_executed,1,20,39,succeed,None,None,None,project_test_scenario
Lang,63b,DurationFormatUtils.java,433,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,434,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,435,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,436,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,437,1,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,438,1,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,439,1,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,440,None,None,None,None,dead_code_never_executed,-1,1,7,succeed,None,None,None,project_test_scenario
Lang,63b,DurationFormatUtils.java,441,20,39,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,63b,DurationFormatUtils.java,442,None,None,None,None,dead_code_never_executed,-1,20,39,succeed,None,None,None,project_test_scenario
Lang,63b,DurationFormatUtils.java,443,None,None,None,None,dead_code_never_executed,-2,20,39,succeed,None,None,None,project_test_scenario
Lang,64b,ValuedEnum.java,183,1,1,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,64b,ValuedEnum.java,192,None,None,None,None,dead_code_never_executed,-9,1,1,succeed,None,None,None,project_test_scenario
Lang,64b,ValuedEnum.java,193,None,None,None,None,dead_code_never_executed,-10,1,1,succeed,None,None,None,project_test_scenario
Lang,64b,ValuedEnum.java,194,None,None,None,None,dead_code_never_executed,10,39,123,succeed,None,None,None,project_test_scenario
Lang,64b,ValuedEnum.java,195,None,None,None,None,dead_code_never_executed,9,39,123,succeed,None,None,None,project_test_scenario
Lang,65b,DateUtils.java,624,None,None,None,None,dead_code_never_executed,-3,24,479,succeed,18,1,13,succeed
Lang,65b,DateUtils.java,631,None,None,None,None,dead_code_never_executed,-10,24,479,succeed,11,1,13,succeed
Lang,65b,DateUtils.java,633,None,None,None,None,dead_code_never_executed,8,6,16,succeed,9,1,13,succeed
Lang,65b,DateUtils.java,635,None,None,None,None,dead_code_never_executed,6,6,16,succeed,7,1,13,succeed
Lang,65b,DateUtils.java,637,None,None,None,None,dead_code_never_executed,4,6,16,succeed,5,1,13,succeed
Lang,65b,DateUtils.java,639,None,None,None,None,dead_code_never_executed,2,6,16,succeed,3,1,13,succeed
Lang,65b,DateUtils.java,642,6,16,1,13,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,65b,DateUtils.java,709,6,16,1,13,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,39b,StringUtils.java,3676,4,48,None,None,,0,already_found,already_found,succeed,-4,1,797,succeed
Lang,48b,EqualsBuilder.java,379,3,6,5,2,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,48b,EqualsBuilder.java,382,12,2259,9,280,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,47b,StrBuilder.java,1186,2,4,None,None,,0,already_found,already_found,succeed,-3,4,394,succeed
Lang,47b,StrBuilder.java,1230,6,4,None,None,,0,already_found,already_found,succeed,-1,4,394,succeed
Lang,59b,StrBuilder.java,884,1,6,None,None,,0,already_found,already_found,succeed,-5,3,371,succeed
Lang,61b,StrBuilder.java,1776,14,13,None,None,,0,already_found,already_found,succeed,-1,7,5,succeed
